time,effr_avg_oct,effr_avg_nov,effr_end_oct,effr_start_nov,volume,effr_end_nov,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2024-08-05 10:11:00+00:00,4.76,4.415,4.76,4.76,7,4.31,-0.45,-1.8,-2,0.2,0,0,0.8,0.2,0,0,0,0,0
2024-08-05 10:14:00+00:00,4.76,4.415,4.76,4.76,46,4.31,-0.45,-1.8,-2,0.2,0,0,0.8,0.2,0,0,0,0,0
2024-08-05 10:15:00+00:00,4.76,4.415,4.76,4.76,2,4.31,-0.45,-1.8,-2,0.2,0,0,0.8,0.2,0,0,0,0,0
2024-08-05 10:16:00+00:00,4.765,4.42,4.765,4.765,13,4.315,-0.45,-1.8,-2,0.2,0,0,0.8,0.2,0,0,0,0,0
2024-08-05 10:17:00+00:00,4.765,4.42,4.765,4.765,6,4.315,-0.45,-1.8,-2,0.2,0,0,0.8,0.2,0,0,0,0,0
2024-08-05 10:18:00+00:00,4.765,4.415,4.765,4.765,35,4.308478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 10:19:00+00:00,4.765,4.42,4.765,4.765,1,4.315,-0.45,-1.8,-2,0.2,0,0,0.8,0.2,0,0,0,0,0
2024-08-05 10:20:00+00:00,4.76,4.415,4.76,4.76,14,4.31,-0.45,-1.8,-2,0.2,0,0,0.8,0.2,0,0,0,0,0
2024-08-05 10:23:00+00:00,4.76,4.41,4.76,4.76,284,4.303478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 10:24:00+00:00,4.76,4.41,4.76,4.76,513,4.303478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 10:25:00+00:00,4.76,4.405,4.76,4.76,6,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:26:00+00:00,4.755,4.405,4.755,4.755,455,4.298478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 10:27:00+00:00,4.75,4.4,4.75,4.75,81,4.293478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 10:28:00+00:00,4.755,4.4,4.755,4.755,16,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:29:00+00:00,4.755,4.405,4.755,4.755,5,4.298478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 10:30:00+00:00,4.755,4.405,4.755,4.755,41,4.298478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 10:31:00+00:00,4.76,4.405,4.76,4.76,16,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:32:00+00:00,4.755,4.4,4.755,4.755,43,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:34:00+00:00,4.755,4.4,4.755,4.755,21,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:35:00+00:00,4.75,4.395,4.75,4.75,121,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:37:00+00:00,4.75,4.395,4.75,4.75,12,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:38:00+00:00,4.75,4.395,4.75,4.75,48,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:39:00+00:00,4.75,4.395,4.75,4.75,96,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:42:00+00:00,4.745,4.385,4.745,4.745,553,4.275434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 10:43:00+00:00,4.74,4.385,4.74,4.74,169,4.276956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:44:00+00:00,4.75,4.395,4.75,4.75,97,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:45:00+00:00,4.75,4.395,4.75,4.75,64,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:46:00+00:00,4.75,4.395,4.75,4.75,47,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:47:00+00:00,4.75,4.395,4.75,4.75,31,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:48:00+00:00,4.755,4.4,4.755,4.755,90,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:49:00+00:00,4.755,4.4,4.755,4.755,105,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:50:00+00:00,4.75,4.395,4.75,4.75,24,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:51:00+00:00,4.755,4.395,4.755,4.755,3,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 10:53:00+00:00,4.745,4.39,4.745,4.745,12,4.281956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:54:00+00:00,4.745,4.39,4.745,4.745,18,4.281956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:55:00+00:00,4.745,4.385,4.745,4.745,3,4.275434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 10:56:00+00:00,4.745,4.39,4.745,4.745,8,4.281956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:57:00+00:00,4.75,4.395,4.75,4.75,1,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:58:00+00:00,4.75,4.395,4.75,4.75,80,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 10:59:00+00:00,4.75,4.395,4.75,4.75,10,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:00:00+00:00,4.76,4.405,4.76,4.76,117,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:01:00+00:00,4.76,4.405,4.76,4.76,10,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:02:00+00:00,4.755,4.4,4.755,4.755,18,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:03:00+00:00,4.76,4.405,4.76,4.76,73,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:04:00+00:00,4.765,4.41,4.765,4.765,187,4.301956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:05:00+00:00,4.765,4.41,4.765,4.765,113,4.301956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:06:00+00:00,4.765,4.41,4.765,4.765,14,4.301956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:07:00+00:00,4.76,4.41,4.76,4.76,194,4.303478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 11:08:00+00:00,4.765,4.41,4.765,4.765,119,4.301956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:09:00+00:00,4.765,4.41,4.765,4.765,53,4.301956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:10:00+00:00,4.76,4.405,4.76,4.76,87,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:11:00+00:00,4.755,4.395,4.755,4.755,71,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:12:00+00:00,4.755,4.4,4.755,4.755,269,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:13:00+00:00,4.755,4.4,4.755,4.755,56,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:14:00+00:00,4.76,4.405,4.76,4.76,43,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:15:00+00:00,4.76,4.4,4.76,4.76,17,4.290434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:16:00+00:00,4.76,4.405,4.76,4.76,30,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:17:00+00:00,4.76,4.405,4.76,4.76,57,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:18:00+00:00,4.76,4.405,4.76,4.76,13,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:19:00+00:00,4.76,4.405,4.76,4.76,23,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:20:00+00:00,4.755,4.405,4.755,4.755,69,4.298478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 11:21:00+00:00,4.76,4.405,4.76,4.76,20,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:22:00+00:00,4.755,4.405,4.755,4.755,90,4.298478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 11:23:00+00:00,4.755,4.405,4.755,4.755,52,4.298478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 11:24:00+00:00,4.76,4.41,4.76,4.76,22,4.303478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 11:25:00+00:00,4.76,4.41,4.76,4.76,30,4.303478261,-0.456521739,-1.826086957,-2,0.173913043,0,0,0.826086957,0.173913043,0,0,0,0,0
2024-08-05 11:26:00+00:00,4.76,4.405,4.76,4.76,8,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:27:00+00:00,4.76,4.405,4.76,4.76,8,4.296956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:29:00+00:00,4.755,4.4,4.755,4.755,195,4.291956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 11:30:00+00:00,4.755,4.395,4.755,4.755,173,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:31:00+00:00,4.755,4.395,4.755,4.755,9,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:32:00+00:00,4.755,4.395,4.755,4.755,1,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:33:00+00:00,4.755,4.395,4.755,4.755,5,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:34:00+00:00,4.755,4.395,4.755,4.755,11,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:36:00+00:00,4.755,4.395,4.755,4.755,10,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:37:00+00:00,4.755,4.39,4.755,4.755,20,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 11:38:00+00:00,4.755,4.395,4.755,4.755,56,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:39:00+00:00,4.75,4.39,4.75,4.75,108,4.280434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:40:00+00:00,4.75,4.39,4.75,4.75,1,4.280434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:42:00+00:00,4.75,4.39,4.75,4.75,15,4.280434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:43:00+00:00,4.755,4.39,4.755,4.755,3,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 11:44:00+00:00,4.755,4.39,4.755,4.755,10,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 11:45:00+00:00,4.755,4.395,4.755,4.755,15,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:46:00+00:00,4.76,4.4,4.76,4.76,479,4.290434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:47:00+00:00,4.76,4.395,4.76,4.76,25,4.283913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 11:48:00+00:00,4.755,4.39,4.755,4.755,2,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 11:49:00+00:00,4.755,4.395,4.755,4.755,140,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:50:00+00:00,4.76,4.4,4.76,4.76,16,4.290434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:51:00+00:00,4.76,4.4,4.76,4.76,22,4.290434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:52:00+00:00,4.76,4.4,4.76,4.76,6,4.290434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:53:00+00:00,4.76,4.4,4.76,4.76,2,4.290434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:54:00+00:00,4.76,4.4,4.76,4.76,1,4.290434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:55:00+00:00,4.755,4.395,4.755,4.755,43,4.285434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:56:00+00:00,4.755,4.39,4.755,4.755,25,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 11:57:00+00:00,4.755,4.39,4.755,4.755,10,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 11:58:00+00:00,4.75,4.39,4.75,4.75,14,4.280434783,-0.469565217,-1.87826087,-2,0.12173913,0,0,0.87826087,0.12173913,0,0,0,0,0
2024-08-05 11:59:00+00:00,4.75,4.395,4.75,4.75,74,4.286956522,-0.463043478,-1.852173913,-2,0.147826087,0,0,0.852173913,0.147826087,0,0,0,0,0
2024-08-05 12:00:00+00:00,4.755,4.39,4.755,4.755,31,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 12:02:00+00:00,4.755,4.39,4.755,4.755,83,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 12:03:00+00:00,4.755,4.39,4.755,4.755,74,4.278913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 12:04:00+00:00,4.75,4.385,4.75,4.75,117,4.273913043,-0.476086957,-1.904347826,-2,0.095652174,0,0,0.904347826,0.095652174,0,0,0,0,0
2024-08-05 12:05:00+00:00,4.75,4.38,4.75,4.75,72,4.267391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:06:00+00:00,4.755,4.38,4.755,4.755,99,4.265869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:07:00+00:00,4.75,4.375,4.75,4.75,18,4.260869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:08:00+00:00,4.75,4.375,4.75,4.75,3,4.260869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:09:00+00:00,4.75,4.38,4.75,4.75,60,4.267391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:10:00+00:00,4.75,4.375,4.75,4.75,45,4.260869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:11:00+00:00,4.75,4.38,4.75,4.75,44,4.267391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:12:00+00:00,4.75,4.38,4.75,4.75,5,4.267391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:13:00+00:00,4.75,4.38,4.75,4.75,64,4.267391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:14:00+00:00,4.75,4.375,4.75,4.75,162,4.260869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:15:00+00:00,4.755,4.38,4.755,4.755,91,4.265869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:16:00+00:00,4.75,4.37,4.75,4.75,49,4.254347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:17:00+00:00,4.745,4.365,4.745,4.745,25,4.249347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:18:00+00:00,4.745,4.36,4.745,4.745,60,4.242826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:20:00+00:00,4.745,4.36,4.745,4.745,54,4.242826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:21:00+00:00,4.735,4.355,4.735,4.735,328,4.239347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:22:00+00:00,4.74,4.355,4.74,4.74,67,4.237826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:23:00+00:00,4.72,4.335,4.72,4.72,274,4.217826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:24:00+00:00,4.715,4.325,4.715,4.715,224,4.206304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:25:00+00:00,4.72,4.325,4.72,4.72,77,4.204782609,-0.515217391,-2.060869565,-3,0.939130435,0,0.060869565,0.939130435,0,0,0,0,0,0
2024-08-05 12:26:00+00:00,4.72,4.335,4.72,4.72,826,4.217826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:27:00+00:00,4.725,4.335,4.725,4.725,175,4.216304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:28:00+00:00,4.725,4.34,4.725,4.725,78,4.222826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:29:00+00:00,4.72,4.33,4.72,4.72,43,4.211304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:30:00+00:00,4.715,4.33,4.715,4.715,50,4.212826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:31:00+00:00,4.715,4.325,4.715,4.715,157,4.206304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:32:00+00:00,4.71,4.32,4.71,4.71,391,4.201304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:33:00+00:00,4.7,4.315,4.7,4.7,102,4.197826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:34:00+00:00,4.7,4.315,4.7,4.7,522,4.197826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:35:00+00:00,4.705,4.325,4.705,4.705,693,4.209347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:36:00+00:00,4.7,4.32,4.7,4.7,155,4.204347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:37:00+00:00,4.7,4.32,4.7,4.7,127,4.204347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:38:00+00:00,4.685,4.295,4.685,4.685,374,4.176304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:39:00+00:00,4.685,4.295,4.685,4.685,468,4.176304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:40:00+00:00,4.685,4.295,4.685,4.685,441,4.176304348,-0.508695652,-2.034782609,-3,0.965217391,0,0.034782609,0.965217391,0,0,0,0,0,0
2024-08-05 12:41:00+00:00,4.69,4.305,4.69,4.69,487,4.187826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:42:00+00:00,4.7,4.32,4.7,4.7,416,4.204347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:43:00+00:00,4.695,4.31,4.695,4.695,72,4.192826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:44:00+00:00,4.695,4.31,4.695,4.695,120,4.192826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:45:00+00:00,4.685,4.3,4.685,4.685,243,4.182826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:46:00+00:00,4.695,4.31,4.695,4.695,17,4.192826087,-0.502173913,-2.008695652,-3,0.991304348,0,0.008695652,0.991304348,0,0,0,0,0,0
2024-08-05 12:47:00+00:00,4.69,4.31,4.69,4.69,298,4.194347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:48:00+00:00,4.69,4.31,4.69,4.69,61,4.194347826,-0.495652174,-1.982608696,-2,0.017391304,0,0,0.982608696,0.017391304,0,0,0,0,0
2024-08-05 12:49:00+00:00,4.69,4.315,4.69,4.69,177,4.200869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:50:00+00:00,4.675,4.3,4.675,4.675,382,4.185869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:51:00+00:00,4.68,4.31,4.68,4.68,39,4.197391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:52:00+00:00,4.685,4.31,4.685,4.685,178,4.195869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:53:00+00:00,4.68,4.31,4.68,4.68,97,4.197391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:54:00+00:00,4.685,4.315,4.685,4.685,43,4.202391304,-0.482608696,-1.930434783,-2,0.069565217,0,0,0.930434783,0.069565217,0,0,0,0,0
2024-08-05 12:55:00+00:00,4.69,4.315,4.69,4.69,128,4.200869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:56:00+00:00,4.695,4.32,4.695,4.695,125,4.205869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:57:00+00:00,4.7,4.325,4.7,4.7,153,4.210869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
2024-08-05 12:58:00+00:00,4.7,4.325,4.7,4.7,37,4.210869565,-0.489130435,-1.956521739,-2,0.043478261,0,0,0.956521739,0.043478261,0,0,0,0,0
